"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
1,"O","Alkylarylether","CO",1,935,725
16,"O","Phenol","O",2,935,725
0,"C","Alkene","C=CC",1,992,730
1,"C","Primary_carbon, Alkene","C=CC",1,992,730
2,"C","Primary_carbon","C=CC",1,992,730
10,"C","Aromatic, Conjugated_double_bond","ccc(=O)o",2,992,730
11,"C","Lactone, Aromatic, Conjugated_double_bond","ccc(=O)o",2,992,730
12,"C","Lactone, Oxoarene, Aromatic, Conjugated_double_bond","ccc(=O)o",2,992,730
13,"O","Lactone, Oxoarene, Conjugated_double_bond","ccc(=O)o",2,992,730
14,"O","Lactone, Hetero_O, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccc(=O)o",2,992,730
3,"C","Primary_carbon","C",1,751,731
13,"C","Primary_alcohol","CO",2,751,731
14,"O","Primary_alcohol","CO",2,751,731
15,"O","Phenol","O",3,751,731
0,"C","Secondary_carbon","CCC",1,815,737
1,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,737
4,"C","Secondary_carbon, Tertiary_carbon","C",2,815,737
7,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,737
12,"S",NA,"S",3,815,737
13,"S",NA,"S",4,815,737
19,"C","Alkylarylether","C",1,765,739
21,"C","Alkylarylether","C",2,765,739
8,"N","Tertiary_mixed_amine, Heterocyclic","C1CNCCN1",1,756,742
9,"C",NA,"C1CNCCN1",1,756,742
10,"C",NA,"C1CNCCN1",1,756,742
11,"N","Secondary_aliph_amine, Heterocyclic","C1CNCCN1",1,756,742
12,"C",NA,"C1CNCCN1",1,756,742
13,"C",NA,"C1CNCCN1",1,756,742
19,"S","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",1,750,749
20,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",1,750,749
21,"O","Sulfonamide, Conjugated_double_bond","N[SH](=O)=O",1,750,749
22,"N","Sulfonamide","N[SH](=O)=O",1,750,749
13,"O","Phenol","O",1,760,751
14,"O","Phenol","O",2,760,751
6,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,756
7,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,756
8,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,756
9,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,756
10,"N","Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic","c1cncn1",2,792,756
11,"C","Aromatic","c1cncn1",2,792,756
12,"C","Aromatic","c1cncn1",2,792,756
13,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1cncn1",2,792,756
14,"C","Aromatic","c1cncn1",2,792,756
0,"C","Primary_carbon","CC(C)N",1,881,759
1,"C","Primary_carbon","CC(C)N",1,881,759
2,"C","Primary_carbon","CC(C)N",1,881,759
3,"N","Secondary_aliph_amine","CC(C)N",1,881,759
13,"I","Aryliodide","I",2,881,759
13,"Cl","Arylchloride","Cl",1,769,760
0,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,762
1,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,762
2,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,762
3,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,762
10,"N","Nitrile, Conjugated_double_bond, Conjugated_tripple_bond","N",2,782,762
11,"C","Thioamide, Conjugated_double_bond","NC=S",3,782,762
12,"S","Thioamide, Conjugated_double_bond","NC=S",3,782,762
13,"N","Thioamide","NC=S",3,782,762
17,"O","Phenol","O",4,782,762
18,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,762
19,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,762
20,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,762
21,"C","Primary_carbon, Quaternary_carbon","CC(C)C",5,782,762
17,"Cl","Arylchloride","Cl",1,776,765
0,"C","Primary_carbon, Quaternary_carbon","C",1,909,766
2,"C","Primary_carbon, Quaternary_carbon","C",2,909,766
7,"C","Primary_carbon, Quaternary_carbon","C",3,909,766
12,"C","Primary_carbon","C",4,909,766
14,"C","Secondary_carbon, Tertiary_carbon, Lactone, CH-acidic","CC(=O)O",5,909,766
15,"C","Secondary_carbon, Lactone","CC(=O)O",5,909,766
16,"O","Lactone","CC(=O)O",5,909,766
17,"O","Lactone, Heterocyclic","CC(=O)O",5,909,766
12,"Cl","Arylchloride","Cl",1,848,767
5,"C","Primary_carbon","C",1,881,769
13,"I","Aryliodide","I",2,881,769
0,"C","Primary_carbon, Secondary_carbon","CCCC",1,800,771
1,"C","Primary_carbon, Secondary_carbon","CCCC",1,800,771
2,"C","Secondary_carbon","CCCC",1,800,771
3,"C","Secondary_carbon","CCCC",1,800,771
12,"C","Secondary_carbon","CCCCN",1,785,772
13,"C","Secondary_carbon","CCCCN",1,785,772
14,"C","Secondary_carbon","CCCCN",1,785,772
15,"C","Secondary_carbon","CCCCN",1,785,772
16,"N","Primary_aliph_amine","CCCCN",1,785,772
17,"C","Ketone","O=CCCl",2,785,772
18,"O","Ketone","O=CCCl",2,785,772
19,"C","Alkylchloride, Ketone","O=CCCl",2,785,772
20,"Cl","Alkylchloride","O=CCCl",2,785,772
13,"C","Secondary_carbon","CCCN",1,785,774
14,"C","Secondary_carbon","CCCN",1,785,774
15,"C","Secondary_carbon","CCCN",1,785,774
16,"N","Primary_aliph_amine","CCCN",1,785,774
0,"C","Primary_carbon, Tertiary_carbon","CC(C)CCN",1,878,778
1,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon","CC(C)CCN",1,878,778
2,"C","Primary_carbon, Tertiary_carbon","CC(C)CCN",1,878,778
3,"C","Secondary_carbon, Tertiary_carbon","CC(C)CCN",1,878,778
4,"C","Secondary_carbon","CC(C)CCN",1,878,778
9,"C","Secondary_carbon","CC(C)CCN",2,878,778
10,"C","Secondary_carbon, Tertiary_carbon","CC(C)CCN",2,878,778
11,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon","CC(C)CCN",2,878,778
12,"C","Primary_carbon, Tertiary_carbon","CC(C)CCN",2,878,778
13,"C","Primary_carbon, Tertiary_carbon","CC(C)CCN",2,878,778
14,"N","Primary_aliph_amine","CC(C)CCN",2,878,778
15,"N","Primary_aliph_amine","CC(C)CCN",1,878,778
13,"O","Phenol, 1,2-Diphenol","O",1,805,782
15,"O","Ketone","O",1,975,784
0,"C","Primary_carbon","CC=O",1,832,786
1,"C","Primary_carbon, Secondary_amide","CC=O",1,832,786
2,"O","Secondary_amide","CC=O",1,832,786
0,"C","Primary_carbon","CC",1,840,791
1,"C","Primary_carbon","CC",1,840,791
3,"C","Primary_carbon","CCC",2,840,791
4,"C","Primary_carbon","CCC",2,840,791
5,"C","Primary_carbon","CCC",2,840,791
8,"Cl","Imidoylhalide_cyclic, Arylchloride","Cl",3,840,791
12,"N","Primary_arom_amine","N",4,840,791
14,"C","Conjugated_double_bond","NC(N)=NC=O",5,840,791
15,"O","Conjugated_double_bond","NC(N)=NC=O",5,840,791
16,"N","Guanidine, Conjugated_double_bond","NC(N)=NC=O",5,840,791
17,"C","Guanidine, Conjugated_double_bond","NC(N)=NC=O",5,840,791
18,"N","Guanidine","NC(N)=NC=O",5,840,791
19,"N","Guanidine","NC(N)=NC=O",5,840,791
0,"C","Secondary_carbon","CCC",1,815,792
1,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,792
4,"C","Secondary_carbon, Tertiary_carbon","C",2,815,792
7,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,792
10,"O",NA,"OC(=S)S",3,815,792
11,"C",NA,"OC(=S)S",3,815,792
12,"S",NA,"OC(=S)S",3,815,792
13,"S",NA,"OC(=S)S",3,815,792
0,"C","Primary_carbon, Tertiary_carbon","C",1,911,793
6,"C","Primary_carbon, Quaternary_carbon","C",2,911,793
7,"C","Primary_carbon, Quaternary_carbon","C",3,911,793
11,"O","Carboxylic_ester, Conjugated_double_bond","O",4,911,793
18,"O","Phenol","O",5,911,793
9,"N","Nitrile, Conjugated_double_bond, Conjugated_tripple_bond","N",1,805,794
10,"C","Thioamide, Conjugated_double_bond","NC=S",2,805,794
11,"S","Thioamide, Conjugated_double_bond","NC=S",2,805,794
12,"N","Thioamide","NC=S",2,805,794
13,"O","Phenol, 1,2-Diphenol","O",3,805,794
26,"Cl","Arylchloride","Cl",1,809,796
27,"Cl","Arylchloride","Cl",2,809,796
0,"C",NA,"C",1,885,799
0,"C","Primary_carbon","CNC(C)C",1,894,800
1,"C","Primary_carbon","CNC(C)C",1,894,800
2,"C","Primary_carbon","CNC(C)C",1,894,800
3,"N","Secondary_aliph_amine, 1,2-Aminoalcohol","CNC(C)C",1,894,800
4,"C","1,2-Aminoalcohol","CNC(C)C",1,894,800
12,"O","Phenol, 1,2-Diphenol","O",2,894,800
13,"O","Phenol, 1,2-Diphenol","O",3,894,800
0,"C","Alkylarylether","C",1,1014,805
12,"O","Carboxylic_acid, Conjugated_double_bond","O",2,1014,805
13,"O","Carboxylic_acid","O",3,1014,805
0,"C","Primary_carbon","C",1,950,815
7,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,815
8,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,815
9,"O","Carboxylic_acid","O=CO",2,950,815
10,"O","Phenol","O",3,950,815
0,"C","Primary_carbon","C",1,820,818
6,"C","Primary_carbon","C",2,820,818
9,"C","Isothiourea","C1=NCCCS1",3,820,818
10,"N","Isothiourea, Heterocyclic","C1=NCCCS1",3,820,818
11,"C","Secondary_carbon","C1=NCCCS1",3,820,818
12,"C","Secondary_carbon","C1=NCCCS1",3,820,818
13,"C","Secondary_carbon","C1=NCCCS1",3,820,818
14,"S","Isothiourea, Heterocyclic","C1=NCCCS1",3,820,818
0,"C","Primary_carbon","CC",1,980,820
1,"C","Primary_carbon, Alkene","CC",1,980,820
4,"C","Tertiary_carbon, Alkene","C=C(C)C",2,980,820
5,"C","Primary_carbon, Secondary_carbon, Alkene","C=C(C)C",2,980,820
6,"C","Primary_carbon","C=C(C)C",2,980,820
7,"C","Secondary_carbon","C=C(C)C",2,980,820
10,"C","Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,820
11,"C","Lactam, Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,820
12,"C","Lactam, Oxoarene, Aromatic, Conjugated_double_bond","ccc([nH])=O",3,980,820
13,"O","Lactam, Oxoarene, Conjugated_double_bond","ccc([nH])=O",3,980,820
14,"N","Lactam, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccc([nH])=O",3,980,820
0,"C","Primary_carbon","C",1,829,825
8,"O","Carboxylic_acid, Conjugated_double_bond","O",1,950,827
9,"O","Carboxylic_acid","O",2,950,827
10,"O","Phenol","O",3,950,827
11,"O","Phenol","O",4,950,827
0,"C","Alkylarylether","CO",1,835,831
1,"O","Alkylarylether","CO",1,835,831
9,"O","Alkyl_imide, Conjugated_double_bond","O",2,835,831
10,"N","Alkyl_imide, Heterocyclic","O=C1CCCN1",3,835,831
11,"C","Secondary_carbon, Alkyl_imide","O=C1CCCN1",3,835,831
12,"C","Secondary_carbon","O=C1CCCN1",3,835,831
13,"C","Secondary_carbon, CH-acidic","O=C1CCCN1",3,835,831
14,"C","Secondary_carbon, Alkyl_imide","O=C1CCCN1",3,835,831
15,"O","Alkyl_imide","O=C1CCCN1",3,835,831
15,"O","Phenol","O",1,839,832
7,"C","Quaternary_carbon, Hemiacetal","CO",1,957,834
8,"O","Hemiacetal, Acetal_like, Heterocyclic, Sugar_pattern_2, Sugar_pattern_2_reducing","CO",1,957,834
13,"C","Primary_carbon, Quaternary_carbon","C",2,957,834
14,"C","Primary_carbon, Quaternary_carbon","C",3,957,834
18,"O","Secondary_alcohol","O",4,957,834
19,"O","Secondary_alcohol","O",5,957,834
22,"O","Ketone, Conjugated_double_bond","O",6,957,834
23,"C","Tertiary_carbon, Quaternary_carbon, Secondary_alcohol","CO",7,957,834
24,"O","Secondary_alcohol","CO",7,957,834
25,"O","Hemiacetal, Acetal_like","O",8,957,834
0,"C","Primary_carbon","CCS(N)(=O)=O",1,845,835
1,"C","Primary_carbon","CCS(N)(=O)=O",1,845,835
2,"S","Sulfonamide","CCS(N)(=O)=O",1,845,835
3,"O","Sulfonamide","CCS(N)(=O)=O",1,845,835
4,"O","Sulfonamide","CCS(N)(=O)=O",1,845,835
5,"N","Sulfonamide","CCS(N)(=O)=O",1,845,835
13,"C","Secondary_carbon, Alkene, Conjugated_double_bond","C1CCCCC1",2,845,835
14,"C","Secondary_carbon","C1CCCCC1",2,845,835
15,"C","Secondary_carbon","C1CCCCC1",2,845,835
16,"C","Secondary_carbon","C1CCCCC1",2,845,835
17,"C","Secondary_carbon","C1CCCCC1",2,845,835
18,"C","Secondary_carbon","C1CCCCC1",2,845,835
19,"C","Aromatic, Conjugated_double_bond","c1c[nH]cn1",3,845,835
20,"C","Aromatic, Conjugated_double_bond","c1c[nH]cn1",3,845,835
21,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1c[nH]cn1",3,845,835
22,"C","Aromatic","c1c[nH]cn1",3,845,835
23,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","c1c[nH]cn1",3,845,835
0,"C",NA,"C",1,900,836
0,"C",NA,"C[N+]C",1,843,838
1,"N","Quaternary_aliph_ammonium, Ammonium, Heterocyclic, Kation","C[N+]C",1,843,838
2,"C",NA,"C[N+]C",1,843,838
0,"C","Primary_carbon, Tertiary_carbon","C",1,841,840
2,"C","Primary_carbon, Tertiary_carbon","C",2,841,840
0,"C","Aromatic","cc(Cl)c(c)Cl",1,861,841
1,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",1,861,841
2,"C","Arylchloride, Aromatic","cc(Cl)c(c)Cl",1,861,841
3,"C","Aromatic","cc(Cl)c(c)Cl",1,861,841
8,"O","Lactam, Oxoarene, Conjugated_double_bond","O",2,861,841
10,"O","Lactam, Oxoarene, Conjugated_double_bond","O",3,861,841
12,"Cl","Arylchloride","cc(Cl)c(c)Cl",1,861,841
13,"Cl","Arylchloride","cc(Cl)c(c)Cl",1,861,841
0,"C",NA,"CN",1,1008,842
1,"N","Secondary_aliph_amine","CN",1,1008,842
4,"C","Aromatic","ccccc",2,1008,842
5,"C","Aromatic","ccccc",2,1008,842
6,"C","Aromatic","ccccc",2,1008,842
7,"C","Aromatic","ccccc",2,1008,842
8,"C","Aromatic","ccccc",2,1008,842
18,"C","Tertiary_carbon, Aromatic","c1ccccc1",1,856,843
19,"C","Aromatic","c1ccccc1",1,856,843
20,"C","Aromatic","c1ccccc1",1,856,843
21,"C","Aromatic","c1ccccc1",1,856,843
22,"C","Aromatic","c1ccccc1",1,856,843
23,"C","Aromatic","c1ccccc1",1,856,843
0,"C","Primary_carbon","C",1,950,844
7,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,844
8,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,950,844
9,"O","Carboxylic_acid","O=CO",2,950,844
10,"O","Phenol","O",3,950,844
11,"O","Phenol","O",4,950,844
0,"C","Secondary_carbon","C1CCNCC1",1,850,845
1,"C","Secondary_carbon","C1CCNCC1",1,850,845
2,"C","Secondary_carbon, Tertiary_amide","C1CCNCC1",1,850,845
3,"N","Tertiary_amide, Heterocyclic","C1CCNCC1",1,850,845
4,"C","Secondary_carbon, Tertiary_amide","C1CCNCC1",1,850,845
5,"C","Secondary_carbon","C1CCNCC1",1,850,845
7,"O","Tertiary_amide, Conjugated_double_bond","O",2,850,845
14,"O","Alkylarylether, Heterocyclic","OCCO",3,850,845
15,"C","Alkylarylether","OCCO",3,850,845
16,"C","Alkylarylether","OCCO",3,850,845
17,"O","Alkylarylether, Heterocyclic","OCCO",3,850,845
0,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,875,850
1,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,875,850
10,"C","Ketone, Aromatic, Conjugated_double_bond","c1ccccc1",2,875,850
11,"C","Aromatic, Conjugated_double_bond","c1ccccc1",2,875,850
12,"C","Aromatic","c1ccccc1",2,875,850
13,"C","Aromatic","c1ccccc1",2,875,850
14,"C","Aromatic","c1ccccc1",2,875,850
15,"C","Aromatic, Conjugated_double_bond","c1ccccc1",2,875,850
16,"C","Tertiary_carbon, Carboxylic_acid","CCC(=O)O",1,875,850
17,"O","Carboxylic_acid","CCC(=O)O",1,875,850
18,"O","Carboxylic_acid","CCC(=O)O",1,875,850
0,"C","Primary_carbon","CCC(C)(C)O",1,897,851
1,"C","Primary_carbon, Secondary_carbon, Enolether","CCC(C)(C)O",1,897,851
2,"C","Primary_carbon","CCC(C)(C)O",1,897,851
3,"C","Secondary_carbon","CCC(C)(C)O",1,897,851
4,"C","Secondary_carbon","CCC(C)(C)O",1,897,851
14,"O","Ketone, Conjugated_double_bond","O",2,897,851
17,"O","Enolether, Heterocyclic","CCC(C)(C)O",1,897,851
0,"C","Alkyne","C",1,865,860
0,"C","Primary_carbon","CCnc([nH])=O",1,868,861
1,"C","Primary_carbon","CCnc([nH])=O",1,868,861
2,"N","Urea, Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","CCnc([nH])=O",1,868,861
9,"N","Urea, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","CCnc([nH])=O",1,868,861
10,"C","Urea, Oxoarene, Aromatic, Conjugated_double_bond","CCnc([nH])=O",1,868,861
11,"O","Urea, Oxoarene, Conjugated_double_bond","CCnc([nH])=O",1,868,861
0,"C","Primary_carbon, Secondary_carbon","CC",1,869,862
1,"C","Primary_carbon, Secondary_carbon","CC",1,869,862
0,"C","Primary_carbon, Ketone, CH-acidic","CC=O",1,971,867
1,"C","Primary_carbon, Ketone","CC=O",1,971,867
2,"O","Ketone","CC=O",1,971,867
16,"C","Primary_carbon, Quaternary_carbon","C",2,971,867
21,"C","Primary_carbon, Quaternary_carbon","C",3,971,867
22,"O","Carboxylic_ester","CC(=O)O",4,971,867
23,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",4,971,867
24,"O","Carboxylic_ester","CC(=O)O",4,971,867
25,"C","Primary_carbon, CH-acidic","CC(=O)O",4,971,867
26,"O","Dialkylether, Heterocyclic, Epoxide","O",5,971,867
0,"C","Primary_carbon","CCNCC",1,937,868
1,"C","Primary_carbon","CCNCC",1,937,868
8,"C","Secondary_carbon","CCNCC",1,937,868
9,"C","Secondary_carbon","CCNCC",1,937,868
10,"N","Secondary_aliph_amine, Heterocyclic","CCNCC",1,937,868
11,"O","Alkylarylether","CO",2,937,868
12,"C","Alkylarylether","CO",2,937,868
13,"O","Alkylarylether","CO",3,937,868
14,"C","Alkylarylether","CO",3,937,868
17,"C","Alkylarylether","C",1,927,869
21,"O","Alkylarylether","CO",2,927,869
22,"C","Alkylarylether","CO",2,927,869
23,"O","Alkylarylether","CO",3,927,869
24,"C","Alkylarylether","CO",3,927,869
0,"C",NA,"CCCN(C)C",1,887,870
1,"N","Tertiary_aliph_amine","CCCN(C)C",1,887,870
2,"C",NA,"CCCN(C)C",1,887,870
3,"C","Secondary_carbon","CCCN(C)C",1,887,870
4,"C","Secondary_carbon","CCCN(C)C",1,887,870
5,"C","Secondary_carbon","CCCN(C)C",1,887,870
16,"C","Aromatic","cccc",2,887,870
17,"C","Aromatic","cccc",2,887,870
18,"C","Aromatic","cccc",2,887,870
19,"C","Aromatic","cccc",2,887,870
0,"C","Aromatic","cccc",1,896,871
1,"C","Aromatic","cccc",1,896,871
2,"C","Aromatic","cccc",1,896,871
5,"C","Aromatic, Conjugated_double_bond","cccc",1,896,871
7,"O","Oxoarene, Conjugated_double_bond","O",2,896,871
10,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",3,896,871
11,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",3,896,871
12,"O","Carboxylic_acid","O=CO",3,896,871
0,"C","Alkylarylether","CO",1,935,875
1,"O","Alkylarylether","CO",1,935,875
16,"O","Phenol","O",2,935,875
17,"O","Phenol","O",3,935,875
12,"O","Phenol, 1,2-Diphenol","O",1,894,881
13,"O","Phenol, 1,2-Diphenol","O",2,894,881
14,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",3,894,881
0,"C","Primary_carbon","C",1,897,893
2,"C","Primary_carbon","C",2,897,893
8,"C","Aromatic, Conjugated_double_bond","cccc",3,897,893
9,"C","Aromatic","cccc",3,897,893
10,"C","Aromatic","cccc",3,897,893
11,"C","Aromatic, Conjugated_double_bond","cccc",3,897,893
14,"O","Ketone, Conjugated_double_bond","O",4,897,893
16,"O","Ketone, Conjugated_double_bond","O",5,897,893
2,"O","Ketone, Conjugated_double_bond","O",1,969,894
9,"O","Alkylarylether","CO",2,969,894
10,"C","Alkylarylether","CO",2,969,894
12,"C","Alkylarylether","C",3,969,894
13,"O","Phenol","O",4,969,894
13,"O","Phenol","O",1,1013,896
14,"O","Phenol","O",2,1013,896
7,"O","Oxoarene, Conjugated_double_bond","O",1,1009,897
0,"C","Primary_carbon","CCC",1,984,903
1,"C","Primary_carbon, Alkene","CCC",1,984,903
9,"C","Aromatic, Conjugated_double_bond","ccc(=O)o",2,984,903
10,"C","Lactone, Aromatic, Conjugated_double_bond","ccc(=O)o",2,984,903
11,"C","Lactone, Oxoarene, Aromatic, Conjugated_double_bond","ccc(=O)o",2,984,903
12,"O","Lactone, Oxoarene, Conjugated_double_bond","ccc(=O)o",2,984,903
13,"O","Lactone, Hetero_O, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","ccc(=O)o",2,984,903
16,"O","Phenol","O",3,984,903
17,"C","Primary_carbon","CCC",1,984,903
0,"C","Alkylarylether","CO",1,963,906
1,"O","Alkylarylether","CO",1,963,906
4,"C","Aromatic","cccc",2,963,906
5,"C","Aromatic","cccc",2,963,906
6,"C","Aromatic","cccc",2,963,906
7,"C","Aromatic","cccc",2,963,906
12,"C","Aromatic","cco",3,963,906
13,"C","Aromatic","cco",3,963,906
14,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","cco",3,963,906
0,"C","Primary_carbon, Tertiary_carbon","C",1,954,909
6,"C","Primary_carbon, Quaternary_carbon","C",2,954,909
10,"O","Ketone","O",3,954,909
12,"C","Primary_carbon, Tertiary_carbon","C",4,954,909
17,"O","Alkylarylether","CO",1,1025,910
18,"C","Alkylarylether","CO",1,1025,910
5,"C","Primary_carbon","C",1,934,911
8,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",2,934,911
9,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",2,934,911
10,"O","Carboxylic_acid","O=CO",2,934,911
11,"O","Phenol","O",3,934,911
17,"C","Primary_carbon","C",4,934,911
21,"C","Primary_carbon","C",5,934,911
24,"C","Alkylarylether","C",6,934,911
25,"O","Alkylarylether","CO",7,934,911
26,"C","Alkylarylether","CO",7,934,911
0,"C","Primary_carbon, Secondary_carbon","CCC",1,959,913
1,"C","Primary_carbon, Secondary_carbon","CCC",1,959,913
2,"C","Secondary_carbon","CCC",1,959,913
18,"C","Carboxylic_ester","CC(O)CO",2,959,913
19,"C","Secondary_alcohol, 1,2-Diol","CC(O)CO",2,959,913
20,"C","Primary_alcohol, 1,2-Diol","CC(O)CO",2,959,913
21,"O","Primary_alcohol, 1,2-Diol","CC(O)CO",2,959,913
22,"O","Secondary_alcohol, 1,2-Diol","CC(O)CO",2,959,913
0,"C","Primary_carbon, CH-acidic","CC(=O)O",1,1000,914
1,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",1,1000,914
2,"O","Carboxylic_ester","CC(=O)O",1,1000,914
3,"O","Carboxylic_ester","CC(=O)O",1,1000,914
6,"O","Phenol, 1,2-Diphenol","O",1,933,919
8,"O","Phenol, 1,2-Diphenol","O",2,933,919
32,"O","Ketone","O",1,1010,920
24,"O","Ketone","O",1,931,923
0,"C","Primary_carbon, Quaternary_carbon","C",1,952,927
11,"C","Secondary_carbon, Tertiary_carbon","CCC=O",2,952,927
12,"C","Secondary_carbon, Ketone, CH-acidic","CCC=O",2,952,927
13,"C","Secondary_carbon, Quaternary_carbon, Ketone","CCC=O",2,952,927
14,"O","Ketone","CCC=O",2,952,927
16,"C","Primary_carbon, Quaternary_carbon","C",3,952,927
2,"O","Ketone","O",1,1017,928
11,"C","Alkene, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,928
12,"C","Secondary_carbon, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,928
13,"O","Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,928
14,"C","Secondary_carbon, Ketone, CH-acidic","CCC(C)=O",2,1017,928
15,"C","Secondary_carbon, Quaternary_carbon","CCC(C)=O",2,1017,928
23,"O","Carboxylic_ester","CC(=O)O",3,1017,928
24,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",3,1017,928
25,"O","Carboxylic_ester","CC(=O)O",3,1017,928
26,"C","Primary_carbon, CH-acidic","CC(=O)O",3,1017,928
0,"C","Alkylarylether","CO",1,987,929
1,"O","Alkylarylether","CO",1,987,929
19,"O","Phenol","O",2,987,929
28,"O","Ketone","O",1,983,930
6,"O","Aldehyde, Conjugated_double_bond","O",1,939,934
24,"C","Carboxylic_ester","C",2,939,934
0,"C","Alkene","C=CC(C)(C)O",1,949,935
1,"C","Alkene","C=CC(C)(C)O",1,949,935
2,"C","Primary_carbon, Secondary_carbon, Tertiary_alcohol","C=CC(C)(C)O",1,949,935
3,"C","Primary_carbon","C=CC(C)(C)O",1,949,935
4,"C","Secondary_carbon","C=CC(C)(C)O",1,949,935
8,"C","Alkene","C",2,949,935
12,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon, Quaternary_carbon","CCCC(C)C",3,949,935
13,"C","Primary_carbon, Quaternary_carbon","CCCC(C)C",3,949,935
14,"C","Primary_carbon, Quaternary_carbon","CCCC(C)C",3,949,935
15,"C","Secondary_carbon, Quaternary_carbon","CCCC(C)C",3,949,935
16,"C","Secondary_carbon","CCCC(C)C",3,949,935
17,"C","Secondary_carbon, Quaternary_carbon","CCCC(C)C",3,949,935
19,"C","Primary_carbon, Quaternary_carbon","C",4,949,935
21,"O","Tertiary_alcohol","C=CC(C)(C)O",1,949,935
7,"O","Carboxylic_acid, Conjugated_double_bond","O",1,1013,937
8,"O","Carboxylic_acid","O",2,1013,937
13,"O","Phenol","O",3,1013,937
14,"O","Phenol","O",4,1013,937
6,"O","Ketone","O",1,965,940
32,"O","Secondary_alcohol","O",2,965,940
8,"C","Carboxylic_ester","C",1,985,941
2,"C","Secondary_carbon, Quaternary_carbon","CCC(C)O",1,952,943
3,"C","Secondary_carbon","CCC(C)O",1,952,943
4,"C","Secondary_carbon, Secondary_alcohol","CCC(C)O",1,952,943
5,"C","Secondary_carbon, Tertiary_carbon","CCC(C)O",1,952,943
11,"C","Secondary_carbon, Tertiary_carbon","CCC=O",2,952,943
12,"C","Secondary_carbon, Ketone, CH-acidic","CCC=O",2,952,943
13,"C","Secondary_carbon, Quaternary_carbon, Ketone","CCC=O",2,952,943
14,"O","Ketone","CCC=O",2,952,943
20,"O","Secondary_alcohol","CCC(C)O",1,952,943
24,"O","Ketone","O",1,1011,945
0,"C","Primary_carbon, Tertiary_carbon","CCCO",1,1012,948
1,"C","Primary_carbon, Tertiary_carbon","CCCO",1,1012,948
2,"C","Tertiary_carbon, Enolether","CCCO",1,1012,948
3,"O","Enolether, Heterocyclic","CCCO",1,1012,948
9,"O","Ketone, Conjugated_double_bond","O",2,1012,948
16,"C","Primary_carbon, Quaternary_carbon","C",3,1012,948
