"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
7,"S","Thionitrite, Nitroso","O=NS",1,648,720
8,"N","Thionitrite, Nitroso","O=NS",1,648,720
9,"O","Thionitrite, Nitroso","O=NS",1,648,720
11,"O","Secondary_amide","O",2,648,720
12,"N","Secondary_amide, Peptide_C_term","NCC(=O)O",3,648,720
13,"C","Secondary_amide, Peptide_C_term","NCC(=O)O",3,648,720
14,"C","Carboxylic_acid, Peptide_C_term","NCC(=O)O",3,648,720
15,"O","Carboxylic_acid, Peptide_C_term","NCC(=O)O",3,648,720
16,"O","Carboxylic_acid, Peptide_C_term","NCC(=O)O",3,648,720
19,"O","Carboxylic_acid, Alpha_aminoacid","O",4,648,720
20,"O","Carboxylic_acid, Alpha_aminoacid","O",5,648,720
21,"N","Primary_aliph_amine, Alpha_aminoacid","N",6,648,720
1,"C","Secondary_carbon","CC(N)C(=O)O",1,649,667
2,"C","Secondary_carbon, Alpha_aminoacid","CC(N)C(=O)O",1,649,667
3,"C","Carboxylic_acid, Alpha_aminoacid","CC(N)C(=O)O",1,649,667
4,"O","Carboxylic_acid, Alpha_aminoacid","CC(N)C(=O)O",1,649,667
5,"O","Carboxylic_acid, Alpha_aminoacid","CC(N)C(=O)O",1,649,667
6,"N","Primary_aliph_amine, Alpha_aminoacid","CC(N)C(=O)O",1,649,667
9,"C","Guanidine","NCN[N+](=O)[O-]",2,649,667
10,"N","Guanidine","NCN[N+](=O)[O-]",2,649,667
11,"N","Guanidine, Nitro","NCN[N+](=O)[O-]",2,649,667
12,"N","Nitro, Kation","NCN[N+](=O)[O-]",2,649,667
13,"O","Anion","NCN[N+](=O)[O-]",2,649,667
14,"O",NA,"NCN[N+](=O)[O-]",2,649,667
0,"C",NA,"CN",1,652,785
1,"N","Secondary_aliph_amine","CN",1,652,785
13,"C","Aromatic","ccnc",2,652,785
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","ccnc",2,652,785
15,"C","Aromatic","ccnc",2,652,785
16,"C","Aromatic","ccnc",2,652,785
12,"O","Phenol","O",1,653,786
31,"F","Arylfluoride","F",1,654,811
0,"C","Primary_carbon, Quaternary_carbon","C",1,655,707
2,"C","Primary_carbon, Quaternary_carbon","C",2,655,707
13,"C","Secondary_carbon","CC(=O)O",3,655,707
14,"C","Secondary_carbon, Carboxylic_acid","CC(=O)O",3,655,707
15,"O","Carboxylic_acid","CC(=O)O",3,655,707
16,"O","Carboxylic_acid","CC(=O)O",3,655,707
0,"C","Aromatic","cccc",1,656,827
1,"C","Aromatic","cccc",1,656,827
2,"C","Aromatic","cccc",1,656,827
9,"C","Aromatic","cccc",1,656,827
0,"C","Alkene","C=C",1,657,666
1,"C","Alkene","C=C",1,657,666
0,"C","Primary_carbon, Secondary_carbon","C",1,658,702
6,"C","Primary_carbon, Secondary_carbon","C",2,658,702
8,"O","Tertiary_amide","O",3,658,702
10,"C","Secondary_carbon","CCC(=O)O",4,658,702
11,"C","Secondary_carbon","CCC(=O)O",4,658,702
12,"C","Secondary_carbon, Carboxylic_acid","CCC(=O)O",4,658,702
13,"O","Carboxylic_acid","CCC(=O)O",4,658,702
14,"O","Carboxylic_acid","CCC(=O)O",4,658,702
3,"C","Aromatic","c[nH]n",1,661,950
4,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","c[nH]n",1,661,950
5,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c[nH]n",1,661,950
9,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",2,661,950
10,"O","Anion","O=[NH+][O-]",2,661,950
11,"O","Conjugated_double_bond","O=[NH+][O-]",2,661,950
21,"O","Alkylarylether","CO",1,662,936
22,"C","Alkylarylether","CO",1,662,936
23,"O","Alkylarylether","CO",2,662,936
24,"C","Alkylarylether","CO",2,662,936
25,"O","Alkylarylether","CO",3,662,936
26,"C","Alkylarylether","CO",3,662,936
7,"O","Ketone, Conjugated_double_bond","O",1,664,853
12,"C","Aromatic","cccc",2,664,853
13,"C","Aromatic","cccc",2,664,853
14,"C","Aromatic","cccc",2,664,853
15,"C","Aromatic","cccc",2,664,853
19,"C","Aromatic","c1ccccc1",3,664,853
20,"C","Aromatic","c1ccccc1",3,664,853
21,"C","Aromatic","c1ccccc1",3,664,853
22,"C","Aromatic","c1ccccc1",3,664,853
23,"C","Aromatic","c1ccccc1",3,664,853
24,"C","Aromatic","c1ccccc1",3,664,853
9,"O","Phenol, 1,2-Diphenol","O",1,668,881
10,"O","Phenol, 1,2-Diphenol","O",2,668,881
11,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",3,668,881
12,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,668,881
13,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",3,668,881
0,"C",NA,"CS(N)(=O)=O",1,669,737
1,"S","Sulfonamide","CS(N)(=O)=O",1,669,737
2,"O","Sulfonamide","CS(N)(=O)=O",1,669,737
3,"O","Sulfonamide","CS(N)(=O)=O",1,669,737
4,"N","Sulfonamide","CS(N)(=O)=O",1,669,737
12,"C","Diarylether, Aromatic","c1ccccc1",2,669,737
13,"C","Aromatic","c1ccccc1",2,669,737
14,"C","Aromatic","c1ccccc1",2,669,737
15,"C","Aromatic","c1ccccc1",2,669,737
16,"C","Aromatic","c1ccccc1",2,669,737
17,"C","Aromatic","c1ccccc1",2,669,737
18,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",3,669,737
19,"O","Anion","O=[NH+][O-]",3,669,737
20,"O","Conjugated_double_bond","O=[NH+][O-]",3,669,737
0,"C","Aromatic","c1ccccc1",1,670,707
1,"C","Aromatic","c1ccccc1",1,670,707
2,"C","Aromatic","c1ccccc1",1,670,707
3,"C","Secondary_carbon, Aromatic","c1ccccc1",1,670,707
4,"C","Aromatic","c1ccccc1",1,670,707
5,"C","Aromatic","c1ccccc1",1,670,707
17,"O","Carboxylic_acid, Conjugated_double_bond","O",2,670,707
18,"O","Carboxylic_acid","O",3,670,707
19,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",4,670,707
20,"O","Anion","O=[NH+][O-]",4,670,707
21,"O","Conjugated_double_bond","O=[NH+][O-]",4,670,707
0,"C","Aromatic","c1ccccc1",1,674,771
1,"C","Aromatic","c1ccccc1",1,674,771
2,"C","Aromatic","c1ccccc1",1,674,771
3,"C","Quaternary_carbon, Aromatic","c1ccccc1",1,674,771
4,"C","Aromatic","c1ccccc1",1,674,771
5,"C","Aromatic","c1ccccc1",1,674,771
17,"N","Tertiary_aliph_amine, Heterocyclic","C1COCCN1",2,674,771
18,"C",NA,"C1COCCN1",2,674,771
19,"C","Dialkylether","C1COCCN1",2,674,771
20,"O","Dialkylether, Heterocyclic","C1COCCN1",2,674,771
21,"C","Dialkylether","C1COCCN1",2,674,771
22,"C",NA,"C1COCCN1",2,674,771
0,"C","Primary_carbon, Ketone, CH-acidic","CC=O",1,676,952
1,"C","Primary_carbon, Tertiary_carbon, Ketone","CC=O",1,676,952
2,"O","Ketone","CC=O",1,676,952
19,"O","Ketone","O",2,676,952
17,"C","Primary_alcohol, 1,2-Aminoalcohol","CO",1,677,721
18,"O","Primary_alcohol, 1,2-Aminoalcohol","CO",1,677,721
0,"C","Primary_carbon, Ketone, CH-acidic","CC(C)=O",1,680,860
1,"C","Primary_carbon, Secondary_carbon, Ketone","CC(C)=O",1,680,860
2,"O","Ketone","CC(C)=O",1,680,860
3,"C","Secondary_carbon, Ketone, CH-acidic","CC(C)=O",1,680,860
4,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nnn",1,681,767
5,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nnn",1,681,767
6,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nnn",1,681,767
0,"C","Primary_carbon","C",1,684,851
6,"C","Primary_carbon","C",2,684,851
12,"C","Tertiary_carbon, Alkene, Lactone, Conjugated_double_bond","C=CC(=O)O",3,684,851
13,"C","Alkene, Conjugated_double_bond","C=CC(=O)O",3,684,851
14,"C","Lactone, Conjugated_double_bond","C=CC(=O)O",3,684,851
15,"O","Lactone, Conjugated_double_bond","C=CC(=O)O",3,684,851
16,"O","Lactone, Heterocyclic","C=CC(=O)O",3,684,851
17,"O","Dialkylether, Heterocyclic, Epoxide","O",4,684,851
21,"O","Carboxylic_acid","O",1,686,959
23,"C",NA,"C[N+](C)(C)C",2,686,959
24,"N","Quaternary_aliph_ammonium, Ammonium, Kation","C[N+](C)(C)C",2,686,959
25,"C",NA,"C[N+](C)(C)C",2,686,959
26,"C",NA,"C[N+](C)(C)C",2,686,959
27,"C",NA,"C[N+](C)(C)C",2,686,959
6,"O","Oxoarene, Conjugated_double_bond","O",1,688,698
13,"O","Acetal, Acetal_like, Heterocyclic","OCO",2,688,698
14,"C","Acetal, Acetal_like","OCO",2,688,698
15,"O","Acetal, Acetal_like, Heterocyclic","OCO",2,688,698
16,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",3,688,698
17,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",3,688,698
18,"O","Carboxylic_acid","O=CO",3,688,698
0,"C",NA,"CC[N+](C)(C)C",1,689,691
1,"N","Quaternary_aliph_ammonium, Ammonium, Kation","CC[N+](C)(C)C",1,689,691
2,"C",NA,"CC[N+](C)(C)C",1,689,691
3,"C",NA,"CC[N+](C)(C)C",1,689,691
4,"C",NA,"CC[N+](C)(C)C",1,689,691
5,"C","Alkyne","CC[N+](C)(C)C",1,689,691
14,"C","Aromatic","cc[nH]",1,690,717
15,"C","Aromatic","cc[nH]",1,690,717
16,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cc[nH]",1,690,717
0,"C","Primary_carbon","C",1,693,837
0,"C","Primary_carbon, Secondary_carbon","CCC",1,695,701
1,"C","Primary_carbon, Secondary_carbon","CCC",1,695,701
2,"C","Secondary_carbon","CCC",1,695,701
17,"C","Aromatic","c[nH]",2,695,701
18,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","c[nH]",2,695,701
19,"C","Tertiary_carbon, Dialkylthioether","CSC",3,695,701
20,"S","Dialkylthioether","CSC",3,695,701
21,"C","Dialkylthioether","CSC",3,695,701
6,"C","Aromatic","cccn",1,696,698
7,"C","Aromatic","cccn",1,696,698
8,"C","Aromatic","cccn",1,696,698
9,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cccn",1,696,698
8,"N","Guanidine","N",1,697,707
9,"N","Guanidine","N=C(N)N",2,697,707
10,"C","Guanidine","N=C(N)N",2,697,707
11,"N","Guanidine","N=C(N)N",2,697,707
12,"N","Guanidine","N=C(N)N",2,697,707
0,"C","Primary_carbon, Secondary_carbon","CCC",1,698,896
1,"C","Primary_carbon, Secondary_carbon","CCC",1,698,896
2,"C","Secondary_carbon","CCC",1,698,896
13,"C","Aromatic","cn[nH]",2,698,896
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,896
15,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","cn[nH]",2,698,896
0,"C","Primary_carbon, Secondary_carbon","CC",1,699,768
1,"C","Primary_carbon, Secondary_carbon, Ketone, CH-acidic","CC",1,699,768
3,"O","Ketone, Conjugated_double_bond","O",2,699,768
14,"O","Lactam, Oxoarene, Conjugated_double_bond","O",1,701,862
16,"N","Primary_arom_amine","N",1,702,758
17,"O","Phenol","O",1,705,718
18,"O","Phenol","O",2,705,718
19,"O","Phenol","O",3,705,718
21,"O","Phenol, 1,2-Diphenol","O",4,705,718
0,"C","Primary_carbon, Secondary_carbon","CCCN",1,707,796
1,"C","Primary_carbon, Secondary_carbon","CCCN",1,707,796
2,"C","Secondary_carbon","CCCN",1,707,796
3,"N","Secondary_aliph_amine","CCCN",1,707,796
5,"C","Primary_carbon","C",2,707,796
15,"C","Primary_carbon","C",3,707,796
0,"C","Primary_carbon, Secondary_carbon","CC",1,708,796
1,"C","Primary_carbon, Secondary_carbon","CC",1,708,796
17,"C","Aromatic","ccccO",2,708,796
18,"C","Aromatic","ccccO",2,708,796
19,"C","Aromatic","ccccO",2,708,796
20,"C","Phenol, Aromatic","ccccO",2,708,796
21,"O","Phenol","ccccO",2,708,796
10,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",1,711,715
11,"O","Anion","O=[NH+][O-]",1,711,715
12,"O","Conjugated_double_bond","O=[NH+][O-]",1,711,715
13,"N","Heterocyclic","C1CNCCN1",2,711,715
14,"C",NA,"C1CNCCN1",2,711,715
15,"C",NA,"C1CNCCN1",2,711,715
16,"N","Secondary_aliph_amine, Heterocyclic","C1CNCCN1",2,711,715
17,"C",NA,"C1CNCCN1",2,711,715
18,"C",NA,"C1CNCCN1",2,711,715
0,"C","Primary_carbon, Secondary_carbon","CCC",1,715,896
1,"C","Primary_carbon, Secondary_carbon","CCC",1,715,896
2,"C","Secondary_carbon","CCC",1,715,896
13,"C","Aromatic","cnc(n)N",2,715,896
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnc(n)N",2,715,896
15,"C","Primary_arom_amine, Aromatic","cnc(n)N",2,715,896
16,"N","Primary_arom_amine","cnc(n)N",2,715,896
17,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnc(n)N",2,715,896
0,"C","Alkyne","C#C",1,716,1008
1,"C","Alkyne","C#C",1,716,1008
4,"C",NA,"C",2,716,1008
13,"C","Aromatic","cccc",1,717,903
14,"C","Aromatic","cccc",1,717,903
15,"C","Aromatic","cccc",1,717,903
16,"C","Aromatic","cccc",1,717,903
0,"C","Alkylarylether","C",1,718,933
19,"N","Primary_arom_amine","N",2,718,933
22,"Cl","Arylchloride","Cl",1,721,813
20,"C","Ketone","O=CCO",1,723,867
21,"O","Ketone","O=CCO",1,723,867
22,"C","Primary_alcohol, Ketone","O=CCO",1,723,867
23,"O","Primary_alcohol","O=CCO",1,723,867
24,"O","Tertiary_alcohol","O",2,723,867
14,"O","Phenol, 1,2-Diphenol","O",1,725,935
16,"N","Nitro, Conjugated_double_bond, Kation","O=[NH+][O-]",2,725,935
17,"O","Anion","O=[NH+][O-]",2,725,935
18,"O","Conjugated_double_bond","O=[NH+][O-]",2,725,935
19,"F","Arylfluoride","F",3,725,935
0,"C","Acetal","CO",1,730,992
1,"O","Acetal, Acetal_like","CO",1,730,992
12,"C","Amidine, Imidolactam","C1=NCCN1",2,730,992
13,"N","Amidine, Heterocyclic","C1=NCCN1",2,730,992
14,"C",NA,"C1=NCCN1",2,730,992
15,"C",NA,"C1=NCCN1",2,730,992
16,"N","Amidine, Heterocyclic","C1=NCCN1",2,730,992
12,"N","Sulfonamide","CS(N)(=O)=O",1,731,751
13,"S","Sulfonamide","CS(N)(=O)=O",1,731,751
14,"O","Sulfonamide","CS(N)(=O)=O",1,731,751
15,"O","Sulfonamide","CS(N)(=O)=O",1,731,751
16,"C",NA,"CS(N)(=O)=O",1,731,751
8,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",1,737,815
9,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",2,737,815
10,"F","Alkylfluoride, Halogen_acetal_like, Acetal_like, Trifluoromethyl","F",3,737,815
11,"S","Isothiourea, Hetero_S, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",4,737,815
12,"C","Primary_arom_amine, Isothiourea, Aromatic","nc(N)s",4,737,815
13,"N","Primary_arom_amine, Isothiourea","nc(N)s",4,737,815
14,"N","Isothiourea, Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)s",4,737,815
0,"C","Primary_carbon","C",1,739,765
19,"Cl","Arylchloride","Cl",2,739,765
8,"O","Alkylarylether","OC1CCCC1",1,742,756
9,"C","Secondary_carbon, Alkylarylether","OC1CCCC1",1,742,756
10,"C","Secondary_carbon","OC1CCCC1",1,742,756
11,"C","Secondary_carbon","OC1CCCC1",1,742,756
12,"C","Secondary_carbon","OC1CCCC1",1,742,756
13,"C","Secondary_carbon","OC1CCCC1",1,742,756
14,"C","Secondary_carbon, Tertiary_carbon","O=C1CCCN1",2,742,756
15,"C","Secondary_carbon, Tertiary_carbon, Lactam","O=C1CCCN1",2,742,756
16,"C","Secondary_carbon, Lactam","O=C1CCCN1",2,742,756
17,"O","Lactam","O=C1CCCN1",2,742,756
18,"N","Lactam, Heterocyclic","O=C1CCCN1",2,742,756
19,"C","Tertiary_carbon","O=C1CCCN1",2,742,756
9,"O","Dialkylether, Heterocyclic, Epoxide","O",1,744,838
19,"Cl","Arylchloride","Cl",1,749,750
20,"Cl","Arylchloride","Cl",2,749,750
21,"O","Phenol","O",3,749,750
13,"C","Primary_alcohol","CO",1,751,760
14,"O","Primary_alcohol","CO",1,751,760
15,"O","Phenol","O",2,751,760
0,"C","Alkylarylether","CO",1,756,792
1,"O","Alkylarylether","CO",1,756,792
8,"N","Tertiary_mixed_amine, Heterocyclic","C1CNCCN1",2,756,792
9,"C",NA,"C1CNCCN1",2,756,792
10,"C",NA,"C1CNCCN1",2,756,792
11,"N","Secondary_aliph_amine, Heterocyclic","C1CNCCN1",2,756,792
12,"C",NA,"C1CNCCN1",2,756,792
13,"C",NA,"C1CNCCN1",2,756,792
0,"C","Primary_carbon","CCN(C)CC",1,758,1008
1,"C","Primary_carbon","CCN(C)CC",1,758,1008
2,"N","Tertiary_aliph_amine","CCN(C)CC",1,758,1008
3,"C","Primary_carbon","CCN(C)CC",1,758,1008
4,"C","Primary_carbon","CCN(C)CC",1,758,1008
5,"C",NA,"CCN(C)CC",1,758,1008
9,"O","Secondary_amide, Conjugated_double_bond","O",2,758,1008
16,"O","Alkylarylether","CO",3,758,1008
17,"C","Alkylarylether","CO",3,758,1008
18,"S","Sulfon, Conjugated_double_bond","C[SH](=O)=O",4,758,1008
19,"O","Conjugated_double_bond","C[SH](=O)=O",4,758,1008
20,"O","Conjugated_double_bond","C[SH](=O)=O",4,758,1008
21,"C","CH-acidic","C[SH](=O)=O",4,758,1008
9,"N","Tertiary_aliph_amine, Heterocyclic","C1CCNCC1",1,759,881
10,"C","Secondary_carbon","C1CCNCC1",1,759,881
11,"C","Secondary_carbon","C1CCNCC1",1,759,881
12,"C","Secondary_carbon","C1CCNCC1",1,759,881
13,"C","Secondary_carbon","C1CCNCC1",1,759,881
14,"C","Secondary_carbon","C1CCNCC1",1,759,881
15,"C","Secondary_carbon, Tertiary_carbon","C1CCCCC1",2,759,881
16,"C","Secondary_carbon, Tertiary_carbon","C1CCCCC1",2,759,881
17,"C","Secondary_carbon","C1CCCCC1",2,759,881
18,"C","Secondary_carbon","C1CCCCC1",2,759,881
19,"C","Secondary_carbon","C1CCCCC1",2,759,881
20,"C","Secondary_carbon, Tertiary_carbon","C1CCCCC1",2,759,881
21,"O","Tertiary_alcohol","O",3,759,881
13,"O","Phenol","O",1,760,769
14,"O","Phenol","O",2,760,769
0,"C","Primary_carbon","C",1,762,782
10,"N","Tertiary_aliph_amine, Heterocyclic","C1CCNC1",2,762,782
11,"C","Secondary_carbon","C1CCNC1",2,762,782
12,"C","Secondary_carbon","C1CCNC1",2,762,782
13,"C","Secondary_carbon","C1CCNC1",2,762,782
14,"C","Secondary_carbon","C1CCNC1",2,762,782
15,"C","Aromatic, Conjugated_double_bond","c1ccncc1",3,762,782
16,"C","Aromatic, Conjugated_double_bond","c1ccncc1",3,762,782
17,"C","Aromatic","c1ccncc1",3,762,782
18,"C","Aromatic","c1ccncc1",3,762,782
19,"C","Aromatic","c1ccncc1",3,762,782
20,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","c1ccncc1",3,762,782
0,"C",NA,"C",1,765,776
19,"C","Alkylarylether","C",2,765,776
21,"C","Alkylarylether","C",3,765,776
10,"C","Tertiary_carbon, Amidine, Imidolactam","C1=NCCN1",1,766,909
11,"N","Amidine, Heterocyclic","C1=NCCN1",1,766,909
12,"C",NA,"C1=NCCN1",1,766,909
13,"C",NA,"C1=NCCN1",1,766,909
14,"N","Amidine, Heterocyclic","C1=NCCN1",1,766,909
3,"C","Primary_carbon","C",1,769,881
13,"Cl","Arylchloride","Cl",2,769,881
14,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",3,769,881
0,"C","Primary_carbon","C",1,771,800
4,"C","Primary_carbon","C",2,771,800
16,"O","Alkylarylether","CO",3,771,800
17,"C","Alkylarylether","CO",3,771,800
19,"Cl","Arylchloride","Cl",4,771,800
0,"C","Primary_carbon, Secondary_carbon","CCCCN",1,772,785
1,"C","Primary_carbon, Secondary_carbon","CCCCN",1,772,785
2,"C","Secondary_carbon","CCCCN",1,772,785
3,"C","Secondary_carbon","CCCCN",1,772,785
4,"N",NA,"CCCCN",1,772,785
6,"O",NA,"O",2,772,785
0,"C","Primary_carbon, Tertiary_carbon","C",1,773,887
13,"C","Secondary_carbon, Aromatic","c1ccccc1",1,774,785
14,"C","Aromatic","c1ccccc1",1,774,785
15,"C","Aromatic","c1ccccc1",1,774,785
16,"C","Aromatic","c1ccccc1",1,774,785
17,"C","Aromatic","c1ccccc1",1,774,785
18,"C","Aromatic","c1ccccc1",1,774,785
17,"Cl","Arylchloride","Cl",1,776,870
0,"C","Primary_carbon","CCNCC",1,778,878
1,"C","Primary_carbon","CCNCC",1,778,878
2,"N",NA,"CCNCC",1,778,878
3,"C","Primary_carbon","CCNCC",1,778,878
4,"C","Primary_carbon","CCNCC",1,778,878
6,"S",NA,"S",2,778,878
10,"S",NA,"S",3,778,878
11,"N",NA,"CCNCC",4,778,878
12,"C","Primary_carbon","CCNCC",4,778,878
13,"C","Primary_carbon","CCNCC",4,778,878
14,"C","Primary_carbon","CCNCC",4,778,878
15,"C","Primary_carbon","CCNCC",4,778,878
0,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,805
1,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,805
2,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,805
3,"C","Primary_carbon, Quaternary_carbon","CC(C)C",1,782,805
18,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,782,805
19,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,782,805
20,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,782,805
21,"C","Primary_carbon, Quaternary_carbon","CC(C)C",2,782,805
15,"C","Ketone","O=CCO",1,784,975
16,"O","Ketone","O=CCO",1,784,975
17,"C","Primary_alcohol, Ketone","O=CCO",1,784,975
18,"O","Primary_alcohol","O=CCO",1,784,975
24,"F","Alkylfluoride","F",2,784,975
25,"O","Secondary_alcohol","O",3,784,975
26,"O","Tertiary_alcohol, 1,2-Diol","O",4,784,975
27,"O","Secondary_alcohol, 1,2-Diol","O",5,784,975
9,"C","Carboxylic_acid, Alpha_aminoacid","O=CO",1,786,832
10,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",1,786,832
11,"O","Carboxylic_acid, Alpha_aminoacid","O=CO",1,786,832
0,"C","Aromatic","c1ccccc1",1,791,840
1,"C","Aromatic","c1ccccc1",1,791,840
2,"C","Aromatic","c1ccccc1",1,791,840
3,"C","Aromatic","c1ccccc1",1,791,840
4,"C","Aromatic","c1ccccc1",1,791,840
5,"C","Aromatic","c1ccccc1",1,791,840
12,"C","Primary_arom_amine, Imidolactam, Aromatic","nc(N)ncN",2,791,840
13,"N","Primary_arom_amine","nc(N)ncN",2,791,840
14,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)ncN",2,791,840
15,"C","Primary_arom_amine, Aromatic","nc(N)ncN",2,791,840
16,"N","Primary_arom_amine","nc(N)ncN",2,791,840
17,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nc(N)ncN",2,791,840
6,"C","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,815
7,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,815
8,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,815
9,"F","Alkylfluoride, Trifluoromethyl","FC(F)F",1,792,815
10,"N","Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic","c1cncn1",2,792,815
11,"C","Aromatic","c1cncn1",2,792,815
12,"C","Aromatic","c1cncn1",2,792,815
13,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1cncn1",2,792,815
14,"C","Aromatic","c1cncn1",2,792,815
0,"C","Primary_carbon","C",1,793,911
9,"C","Secondary_carbon","CCNC",2,793,911
10,"C","Secondary_carbon","CCNC",2,793,911
11,"N","Secondary_aliph_amine","CCNC",2,793,911
12,"C",NA,"CCNC",2,793,911
0,"C","Primary_carbon, Secondary_carbon","C",1,794,805
4,"C","Aromatic, Conjugated_double_bond","c1ccccc1",2,794,805
5,"C","Aromatic, Conjugated_double_bond","c1ccccc1",2,794,805
6,"C","Aromatic","c1ccccc1",2,794,805
7,"C","Aromatic","c1ccccc1",2,794,805
8,"C","Aromatic","c1ccccc1",2,794,805
9,"C","Aromatic, Conjugated_double_bond","c1ccccc1",2,794,805
17,"C","Alkylarylether","CCN(C)C",3,794,805
18,"C",NA,"CCN(C)C",3,794,805
19,"N","Tertiary_aliph_amine","CCN(C)C",3,794,805
20,"C",NA,"CCN(C)C",3,794,805
21,"C",NA,"CCN(C)C",3,794,805
22,"C","Aromatic, Conjugated_double_bond","c1ccccc1",4,794,805
23,"C","Aromatic, Conjugated_double_bond","c1ccccc1",4,794,805
24,"C","Aromatic","c1ccccc1",4,794,805
25,"C","Aromatic","c1ccccc1",4,794,805
26,"C","Aromatic","c1ccccc1",4,794,805
27,"C","Aromatic, Conjugated_double_bond","c1ccccc1",4,794,805
0,"C","Carboxylic_ester","COC=O",1,799,885
1,"O","Carboxylic_ester","COC=O",1,799,885
2,"C","Tertiary_carbon, Carboxylic_ester","COC=O",1,799,885
3,"O","Carboxylic_ester","COC=O",1,799,885
18,"O","Secondary_alcohol","O",2,799,885
0,"C","Primary_carbon, Secondary_carbon","CCCCN",1,800,894
1,"C","Primary_carbon, Secondary_carbon","CCCCN",1,800,894
2,"C","Secondary_carbon","CCCCN",1,800,894
3,"C","Secondary_carbon","CCCCN",1,800,894
4,"N","Secondary_mixed_amine","CCCCN",1,800,894
12,"O","Carboxylic_ester, Conjugated_double_bond","O",2,800,894
14,"C","Carboxylic_ester","CCN(C)C",3,800,894
15,"C",NA,"CCN(C)C",3,800,894
16,"N","Tertiary_aliph_amine","CCN(C)C",3,800,894
17,"C",NA,"CCN(C)C",3,800,894
18,"C",NA,"CCN(C)C",3,800,894
9,"N","Nitrile, Conjugated_double_bond, Conjugated_tripple_bond","N",1,805,1014
10,"C","Thioamide, Conjugated_double_bond","NC=S",2,805,1014
11,"S","Thioamide, Conjugated_double_bond","NC=S",2,805,1014
12,"N","Thioamide","NC=S",2,805,1014
6,"C","Secondary_carbon","CCCO",1,809,826
7,"C","Secondary_carbon","CCCO",1,809,826
8,"C","Secondary_carbon, Dialkylether","CCCO",1,809,826
9,"O","Dialkylether, Heterocyclic","CCCO",1,809,826
0,"C","Secondary_carbon","CCC",1,815,950
1,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,950
4,"C","Secondary_carbon, Tertiary_carbon","C",2,815,950
7,"C","Secondary_carbon, Tertiary_carbon","CCC",1,815,950
11,"C",NA,"S=CS",3,815,950
12,"S",NA,"S=CS",3,815,950
13,"S",NA,"S=CS",3,815,950
0,"C","Primary_carbon, Secondary_carbon","CCC",1,818,820
